RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
394908,62,"New Haven, CT",Msa,CT,282438.0,282438.0,287774.0,302425.0,312889.0,323354.0,328586.0,329633.0,324296.0,313936.0,313831.0,312889.0,303471.0,298239.0,298239.0,308599.0,319063.0,330156.0,324296.0,319168.0,313831.0,308704.0,303367.0,303367.0,302425.0,298239.0,298134.0,303367.0,313831.0,313831.0,339992.0,344283.0,355689.0,348050.0,340097.0,334760.0,331725.0,313935.0,314900.0,324900.0,330000.0,359000.0,359900.0,349900.0,344900.0,339900.0,330000.0,339900.0,339900.0,329900.0,344900.0,349000.0,370000.0
394357,63,"Bakersfield, CA",Msa,CA,251033.0,250164.0,248232.0,259822.0,266535.0,267067.0,270351.0,270351.0,265618.0,260692.0,255959.0,253061.0,251033.0,249101.0,246203.0,246300.0,255851.0,265946.0,265618.0,265618.0,269481.0,263686.0,259822.0,255862.0,255862.0,255862.0,259484.0,260788.0,269481.0,265618.0,265618.0,270351.0,277691.0,288799.0,293628.0,301394.0,299327.0,286867.0,288000.0,289999.0,299900.0,314900.0,325000.0,321000.0,329000.0,320000.0,320000.0,329900.0,349500.0,349900.0,340000.0,345000.0,359900.0
394753,64,"Knoxville, TN",Msa,TN,265250.0,263900.0,259900.0,265000.0,275000.0,289900.0,294900.0,290000.0,284900.0,275000.0,272000.0,269900.0,264900.0,269000.0,264000.0,267900.0,279900.0,289900.0,299900.0,299900.0,305000.0,299900.0,299000.0,289900.0,279900.0,279900.0,279900.0,289900.0,299999.0,304900.0,315756.0,334900.0,345000.0,345000.0,329995.0,319900.0,299995.0,299900.0,299900.0,300000.0,319999.0,360500.0,359900.0,350000.0,340000.0,345000.0,349000.0,334990.0,330000.0,339900.0,349900.0,375000.0,375000.0
394653,65,"Greenville, SC",Msa,SC,257623.0,255672.0,255672.0,262834.0,268982.0,273766.0,274712.0,277555.0,274618.0,273766.0,263116.0,260409.0,260409.0,255767.0,255767.0,263772.0,271592.0,279449.0,283712.0,274618.0,269095.0,265145.0,264293.0,265145.0,265003.0,260503.0,260504.0,273860.0,273982.0,269977.0,283049.0,291764.0,284813.0,287975.0,285133.0,286100.0,283900.0,278307.0,275555.0,284900.0,297200.0,315601.0,318900.0,326900.0,330000.0,335000.0,337900.0,325290.0,325000.0,325000.0,331900.0,349990.0,352900.0
394952,66,"Ventura, CA",Msa,CA,777000.0,789000.0,774995.0,779000.0,779000.0,799000.0,759957.0,759000.0,750000.0,734999.0,699990.0,699900.0,690000.0,680000.0,694999.0,699000.0,709000.0,729000.0,739000.0,749900.0,759950.0,775000.0,788000.0,789000.0,774000.0,779000.0,789900.0,812500.0,830000.0,780000.0,799000.0,839950.0,859000.0,869950.0,874900.0,869000.0,849000.0,869750.0,875000.0,949500.0,945900.0,935000.0,959000.0,899900.0,920000.0,873000.0,889000.0,906924.0,899000.0,899999.0,925000.0,919950.0,965000.0
394318,67,"Allentown, PA",Msa,PA,239651.0,239651.0,231766.0,238692.0,248282.0,253610.0,255635.0,255741.0,259791.0,250946.0,245084.0,244979.0,239757.0,239651.0,236561.0,244979.0,255635.0,261069.0,266291.0,266397.0,271714.0,266291.0,265278.0,261069.0,259897.0,255635.0,255741.0,266397.0,287602.0,282381.0,287602.0,293996.0,307955.0,308914.0,307955.0,317013.0,316373.0,319570.0,322000.0,339900.0,341995.0,340000.0,347995.0,330000.0,329000.0,330000.0,349000.0,339900.0,339000.0,349900.0,350200.0,349900.0,365000.0
394561,68,"El Paso, TX",Msa,TX,184067.0,184111.0,183305.0,184667.0,184667.0,185157.0,186246.0,190114.0,191694.0,193873.0,192293.0,192293.0,193927.0,196106.0,201009.0,203084.0,204223.0,206947.0,209180.0,209126.0,206947.0,206892.0,207001.0,207001.0,211304.0,206990.0,207001.0,206947.0,207000.0,205857.0,209725.0,212448.0,216806.0,217515.0,217841.0,218864.0,,229578.0,230950.0,231395.0,235000.0,240000.0,249500.0,253950.0,252500.0,249950.0,252950.0,255950.0,259000.0,262450.0,265950.0,268500.0,275750.0
394367,69,"Baton Rouge, LA",Msa,LA,232500.0,230000.0,229900.0,234900.0,239000.0,244900.0,249900.0,249999.0,245244.0,244500.0,244500.0,240000.0,240290.0,239900.0,240000.0,244900.0,247000.0,254500.0,259000.0,255000.0,250000.0,248265.0,244900.0,244000.0,242900.0,240000.0,239900.0,244900.0,249900.0,249000.0,251000.0,259900.0,263090.0,268350.0,272000.0,273585.0,269570.0,269900.0,269000.0,274900.0,284900.0,295000.0,303900.0,300000.0,299900.0,297990.0,299000.0,299900.0,316972.0,329000.0,339900.0,342900.0,340000.0
394521,70,"Dayton, OH",Msa,OH,146113.0,135282.0,135390.0,139614.0,147250.0,151528.0,155794.0,162360.0,167883.0,162360.0,156944.0,156944.0,154345.0,151528.0,156778.0,156944.0,167775.0,173191.0,182939.0,189438.0,200269.0,194853.0,184022.0,180865.0,180881.0,175455.0,176548.0,189438.0,211208.0,214349.0,224097.0,227347.0,216516.0,215108.0,216516.0,219000.0,214900.0,209900.0,214900.0,230000.0,229500.0,235000.0,249900.0,245000.0,239900.0,234000.0,225000.0,215000.0,219900.0,222745.0,225000.0,250000.0,252000.0
394843,71,"McAllen, TX",Msa,TX,195000.0,190000.0,191500.0,189999.0,189900.0,194900.0,193000.0,195000.0,195000.0,195000.0,198000.0,192000.0,190000.0,189900.0,190000.0,198500.0,199500.0,205000.0,209000.0,209900.0,205000.0,200000.0,199900.0,200000.0,200000.0,199900.0,199500.0,199000.0,199500.0,199000.0,209000.0,216000.0,220000.0,220000.0,229000.0,232990.0,230000.0,225000.0,222990.0,230000.0,239900.0,245000.0,249000.0,252000.0,254900.0,259000.0,255000.0,260000.0,259800.0,255000.0,258995.0,259900.0,259900.0
394486,72,"Columbia, SC",Msa,SC,194717.0,189965.0,189965.0,194717.0,203365.0,213723.0,218475.0,223321.0,218475.0,216574.0,218475.0,213818.0,223321.0,223321.0,226077.0,226172.0,230448.0,236625.0,236625.0,236625.0,227978.0,223321.0,223226.0,218475.0,215327.0,216669.0,218570.0,225222.0,229964.0,232166.0,237100.0,237481.0,241759.0,243753.0,237481.0,239000.0,243400.0,242473.0,243490.0,249900.0,256089.0,260000.0,265820.0,266400.0,273100.0,275000.0,280400.0,283200.0,290000.0,293170.0,295000.0,303400.0,310984.0
394648,73,"Greensboro, NC",Msa,NC,196930.0,194900.0,194000.0,206900.0,219000.0,229900.0,239900.0,234900.0,247000.0,259900.0,257000.0,252500.0,249900.0,244900.0,250000.0,259900.0,269900.0,279900.0,289900.0,274900.0,272794.0,263805.0,267500.0,264282.0,260207.0,261000.0,258990.0,259900.0,265000.0,259900.0,279000.0,290990.0,289990.0,295000.0,279900.0,269900.0,264750.0,265000.0,269900.0,271000.0,281990.0,285778.0,289000.0,299900.0,306000.0,304900.0,302990.0,306900.0,314900.0,324400.0,332400.0,339000.0,350000.0
394304,74,"Akron, OH",Msa,OH,149900.0,147900.0,139900.0,144900.0,152400.0,159777.0,169900.0,174900.0,174900.0,169000.0,164900.0,159900.0,154900.0,149900.0,149900.0,155000.0,162000.0,164900.0,175000.0,179900.0,178777.0,174900.0,168000.0,164900.0,157900.0,149900.0,149900.0,157500.0,164900.0,169900.0,179900.0,185000.0,189000.0,189000.0,175000.0,179900.0,169900.0,164342.0,164100.0,174900.0,190000.0,202400.0,209000.0,209000.0,199900.0,199900.0,189900.0,184900.0,179900.0,169900.0,159000.0,178000.0,197000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,358250.0,359900.0,359900.0,360000.0,364900.0,359900.0,369000.0,369900.0,369999.0,365000.0,359000.0,359000.0,355000.0,355000.0,359000.0,359990.0,369000.0,375000.0,379000.0,380000.0,379000.0,374900.0,369000.0,375000.0,379000.0,377500.0,375000.0,375000.0,375000.0,364990.0,365000.0,375000.0,384655.0,380000.0,383000.0,385000.0,383990.0,390990.0,389000.0,399900.0,423999.0,439000.0,449900.0,466990.0,475889.0,477990.0,489900.0,505990.0,525000.0,536995.0,546412.0,582990.0,620000.0
394798,76,"Little Rock, AR",Msa,AR,166145.0,170393.0,170855.0,173533.0,175380.0,178151.0,180090.0,179998.0,177319.0,175380.0,175380.0,177781.0,175471.0,175380.0,175380.0,177319.0,183784.0,187478.0,198561.0,198561.0,198561.0,198561.0,193851.0,193943.0,191357.0,191172.0,191172.0,193943.0,202255.0,203178.0,207796.0,207704.0,206873.0,203178.0,207796.0,209092.0,213359.0,213273.0,215000.0,215000.0,234900.0,232000.0,229900.0,235000.0,235000.0,230000.0,229500.0,230000.0,225000.0,219900.0,224900.0,225000.0,235000.0
395134,77,"Stockton, CA",Msa,CA,379000.0,379950.0,385000.0,384900.0,375000.0,390000.0,387000.0,395000.0,395000.0,385000.0,385000.0,384000.0,379000.0,380000.0,374900.0,375000.0,389000.0,415000.0,422000.0,429000.0,440000.0,440000.0,434777.0,433520.0,439900.0,439000.0,430000.0,435000.0,439900.0,435590.0,439950.0,459990.0,469900.0,479999.0,479888.0,485000.0,480000.0,494950.0,482000.0,499999.0,495000.0,525000.0,535000.0,560000.0,575000.0,574950.0,560000.0,553950.0,569900.0,585000.0,589000.0,602336.0,639950.0
394457,78,"Charleston, SC",Msa,SC,359370.0,358929.0,358480.0,367465.0,372855.0,377258.0,381840.0,379144.0,376898.0,368363.0,359370.0,358929.0,356854.0,350394.0,354886.0,368362.0,377347.0,381840.0,381840.0,381840.0,375551.0,363871.0,359289.0,359289.0,358929.0,358480.0,358480.0,365659.0,377258.0,369252.0,385433.0,392621.0,395316.0,401606.0,403402.0,405000.0,406990.0,414010.0,416900.0,434905.0,446990.0,455440.0,488298.0,490000.0,463900.0,445000.0,428500.0,436200.0,435990.0,435000.0,459900.0,489900.0,507990.0
395143,79,"Syracuse, NY",Msa,NY,130961.0,129270.0,126818.0,134428.0,139416.0,143643.0,143643.0,143643.0,147109.0,147109.0,143728.0,143643.0,143643.0,142628.0,143643.0,147870.0,152098.0,160552.0,164779.0,167400.0,164779.0,159791.0,159791.0,156325.0,156325.0,156409.0,158016.0,164779.0,169007.0,179998.0,185916.0,190143.0,190228.0,186000.0,190228.0,192777.0,184900.0,184900.0,178840.0,184900.0,194000.0,199900.0,209900.0,214900.0,199900.0,183000.0,179900.0,179900.0,173500.0,174500.0,164900.0,189000.0,189900.0
394484,80,"Colorado Springs, CO",Msa,CO,468411.0,481872.0,473354.0,463027.0,468411.0,461951.0,457536.0,430615.0,414571.0,408003.0,403803.0,403803.0,403803.0,404880.0,423645.0,430615.0,446875.0,446875.0,457536.0,463027.0,479072.0,462920.0,462920.0,462920.0,468304.0,460335.0,457643.0,459149.0,477138.0,483487.0,484564.0,484564.0,495332.0,484564.0,471103.0,463027.0,463026.0,463027.0,463000.0,511100.0,512990.0,524990.0,575000.0,596490.0,579900.0,569900.0,550000.0,563880.0,564500.0,575000.0,586995.0,595000.0,600000.0
395235,81,"Winston-Salem, NC",Msa,NC,209900.0,209900.0,210000.0,215000.0,215000.0,222000.0,220000.0,226000.0,247900.0,250000.0,249900.0,248900.0,240895.0,244900.0,248900.0,255000.0,265000.0,277000.0,287900.0,284950.0,284900.0,280000.0,282500.0,284900.0,277775.0,275000.0,275000.0,289900.0,290000.0,281900.0,299900.0,308000.0,309900.0,304280.0,296900.0,288500.0,280800.0,275800.0,279900.0,279900.0,283190.0,285000.0,289900.0,295400.0,298300.0,295500.0,299998.0,305900.0,305000.0,305900.0,314990.0,312900.0,326900.0
395224,82,"Wichita, KS",Msa,KS,175000.0,174900.0,179900.0,193000.0,199900.0,209900.0,209900.0,204900.0,203900.0,199900.0,198000.0,196650.0,187000.0,187700.0,195000.0,199900.0,211900.0,220950.0,225000.0,225639.0,219000.0,215000.0,214900.0,215000.0,209500.0,199900.0,199350.0,205000.0,224500.0,229800.0,249500.0,267000.0,267600.0,259700.0,230000.0,234190.0,232500.0,225700.0,229900.0,254900.0,254900.0,248800.0,239900.0,225000.0,222500.0,223500.0,219500.0,234000.0,245000.0,245000.0,255000.0,269000.0,269000.0
395115,83,"Springfield, MA",Msa,MA,242439.0,242439.0,237402.0,242439.0,256525.0,265760.0,269584.0,270424.0,265760.0,256432.0,250928.0,247103.0,242533.0,235070.0,237775.0,238708.0,251768.0,265853.0,278913.0,279752.0,276021.0,277513.0,274248.0,269584.0,256991.0,258764.0,261096.0,269584.0,284509.0,297569.0,307737.0,319490.0,326393.0,326393.0,317065.0,319900.0,310500.0,295500.0,295000.0,315000.0,339900.0,364900.0,350000.0,348000.0,340000.0,329900.0,325000.0,309500.0,304999.0,309000.0,325000.0,300000.0,319999.0
394440,84,"Fort Myers, FL",Msa,FL,248381.0,248464.0,248463.0,248463.0,248464.0,251777.0,248381.0,248381.0,248381.0,247843.0,247636.0,248381.0,247636.0,244323.0,245979.0,247636.0,247636.0,247636.0,247636.0,247636.0,246808.0,244323.0,244240.0,247985.0,248381.0,255918.0,256746.0,264946.0,269087.0,260473.0,265028.0,272482.0,272482.0,270826.0,269169.0,272482.0,271654.0,269169.0,269900.0,280000.0,,,384900.0,389900.0,398900.0,399900.0,418990.0,445000.0,449900.0,449000.0,449900.0,489000.0,520000.0
394399,85,"Boise City, ID",Msa,ID,309900.0,328990.0,339900.0,359900.0,344900.0,359000.0,365900.0,360000.0,354900.0,349990.0,349990.0,345000.0,339999.0,339900.0,343990.0,353990.0,369000.0,384900.0,390000.0,389900.0,385000.0,379900.0,376905.0,368011.0,369000.0,369900.0,378995.0,389540.0,396955.0,394990.0,399900.0,414900.0,424990.0,424900.0,429900.0,439900.0,460300.0,459200.0,463900.0,484888.0,499999.0,529990.0,554900.0,567368.0,557900.0,549175.0,544900.0,549900.0,550000.0,569990.0,610900.0,650000.0,670000.0
395160,86,"Toledo, OH",Msa,OH,129900.0,125900.0,125000.0,125900.0,139000.0,145000.0,149900.0,149900.0,149900.0,143500.0,143500.0,143000.0,139900.0,139900.0,139900.0,141000.0,163500.0,175000.0,185000.0,186900.0,179900.0,173650.0,165000.0,164500.0,159900.0,159900.0,159777.0,159900.0,164900.0,174900.0,195500.0,199900.0,204900.0,219900.0,199999.0,199950.0,185500.0,184900.0,189000.0,203950.0,200600.0,199900.0,204900.0,197900.0,195000.0,179900.0,169900.0,165000.0,160000.0,155000.0,149900.0,150000.0,170000.0
394816,87,"Madison, WI",Msa,WI,289900.0,289900.0,299900.0,310000.0,317900.0,319900.0,319000.0,319900.0,319900.0,309900.0,305000.0,300000.0,299900.0,305000.0,314900.0,329900.0,339900.0,334900.0,339500.0,339000.0,330000.0,329900.0,325000.0,324900.0,324900.0,324900.0,329900.0,344000.0,349900.0,349900.0,354900.0,359000.0,349900.0,344900.0,335000.0,344900.0,348100.0,359900.0,369300.0,370697.0,369900.0,370000.0,379900.0,375000.0,375000.0,369900.0,367900.0,372000.0,379900.0,389900.0,401400.0,408050.0,414900.0
394766,88,"Lakeland, FL",Msa,FL,230890.0,230952.0,226929.0,232087.0,235980.0,237244.0,237244.0,237244.0,237946.0,237141.0,233634.0,231984.0,231055.0,231984.0,231984.0,232077.0,232087.0,236213.0,241886.0,240855.0,241267.0,239524.0,238127.0,237244.0,237141.0,237234.0,237244.0,242402.0,243292.0,241267.0,242108.0,243423.0,247549.0,250355.0,252717.0,253389.0,255315.0,259091.0,259900.0,261832.0,272490.0,,299000.0,306000.0,309900.0,310990.0,319900.0,325000.0,325990.0,332735.0,335500.0,343995.0,354950.0
394931,89,"Ogden, UT",Msa,UT,337334.0,337334.0,347610.0,363179.0,378748.0,381966.0,383502.0,388194.0,383938.0,373662.0,373558.0,366293.0,368473.0,373662.0,384042.0,393383.0,403763.0,409991.0,403763.0,394421.0,393383.0,389232.0,376257.0,363179.0,367850.0,373652.0,390269.0,401064.0,399611.0,394317.0,414661.0,430750.0,441025.0,435836.0,441025.0,444500.0,450000.0,459900.0,459625.0,474950.0,489990.0,502000.0,519900.0,525000.0,514500.0,519900.0,524900.0,515000.0,519700.0,541030.0,553750.0,580000.0,575900.0
394528,90,"Daytona Beach, FL",Msa,FL,269900.0,269900.0,269000.0,273000.0,274900.0,279000.0,288900.0,289000.0,289000.0,284900.0,279900.0,278000.0,274900.0,274900.0,274900.0,275000.0,280000.0,288000.0,289500.0,289000.0,284900.0,279900.0,277990.0,277000.0,278000.0,279500.0,279000.0,285000.0,288750.0,279900.0,281500.0,284999.0,289500.0,289000.0,290900.0,293900.0,295000.0,294900.0,298900.0,305000.0,310000.0,325000.0,329900.0,339900.0,340000.0,345000.0,349900.0,357000.0,355000.0,350000.0,359000.0,378900.0,385000.0
394531,91,"Des Moines, IA",Msa,IA,270943.0,271040.0,275880.0,283789.0,289432.0,290303.0,290303.0,290303.0,290303.0,283527.0,280623.0,280623.0,278494.0,275783.0,275880.0,279752.0,283527.0,285560.0,284108.0,283624.0,278687.0,270943.0,266200.0,256520.0,252551.0,251680.0,256520.0,264772.0,267071.0,268316.0,272202.0,278079.0,275880.0,270943.0,269995.0,270000.0,268990.0,270150.0,274000.0,279500.0,288000.0,298450.0,309900.0,313750.0,320000.0,315000.0,314300.0,315000.0,319950.0,325000.0,334500.0,348500.0,353990.0
395006,100,"Provo, UT",Msa,UT,386426.0,383045.0,388747.0,409480.0,414662.0,403675.0,397455.0,393826.0,392893.0,393930.0,388643.0,383460.0,378380.0,378380.0,382527.0,390717.0,401173.0,398077.0,397714.0,399113.0,403260.0,404193.0,403156.0,396936.0,395796.0,401187.0,403260.0,414663.0,430110.0,416429.0,430213.0,445659.0,461831.0,475246.0,484016.0,475802.0,492402.0,496549.0,499900.0,499900.0,493548.0,518990.0,535000.0,550000.0,549900.0,550000.0,548765.0,544900.0,552500.0,575000.0,599990.0,645000.0,668900.0
394549,104,"Durham, NC",Msa,NC,362985.0,358456.0,358456.0,375245.0,385681.0,385681.0,387999.0,377423.0,371161.0,362994.0,362903.0,362903.0,362086.0,361179.0,362086.0,377271.0,390128.0,390218.0,393848.0,388313.0,381144.0,372069.0,362994.0,354736.0,358456.0,362903.0,374337.0,390218.0,403831.0,389311.0,396480.0,408368.0,416251.0,426064.0,425610.0,427812.0,426861.0,418210.0,420000.0,429500.0,449000.0,485000.0,480000.0,485800.0,467250.0,475000.0,478262.0,478262.0,479900.0,469760.0,475000.0,510000.0,540000.0
394602,159,"Fort Collins, CO",Msa,CO,436286.0,443736.0,449815.0,445000.0,450000.0,458457.0,458457.0,462056.0,450000.0,445600.0,440000.0,440000.0,435771.0,435000.0,435000.0,439000.0,443225.0,442450.0,449900.0,449900.0,439900.0,434900.0,435000.0,435000.0,437000.0,435000.0,446802.0,456000.0,468700.0,465000.0,468720.0,479000.0,479870.0,475000.0,465000.0,460000.0,465000.0,467000.0,458900.0,449900.0,443900.0,459900.0,475896.0,485000.0,499000.0,500990.0,549900.0,550000.0,555760.0,575000.0,550000.0,527000.0,535000.0
